Dataset,Model,Base Model,Category,Target Transform,Roles,Series ID,Time,Actual,Prediction,Test RMSE,Test MAPE
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_1_242,2016-04-12,2.0,0.4634302854537964,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_1_242,2016-04-13,0.0,0.41981691122055054,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_1_242,2016-04-14,0.0,0.6183673143386841,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_1_242,2016-04-15,1.0,1.0098251104354858,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_1_242,2016-04-16,2.0,1.0457314252853394,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_1_242,2016-04-17,0.0,0.7255822420120239,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_1_242,2016-04-18,0.0,0.5262056589126587,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_1_242,2016-04-19,1.0,0.43188023567199707,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_1_242,2016-04-20,1.0,0.4111453890800476,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_1_242,2016-04-21,4.0,0.5416870713233948,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_1_242,2016-04-22,3.0,0.8951151967048645,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_1_242,2016-04-23,3.0,0.933609127998352,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_1_242,2016-04-24,0.0,0.6620898246765137,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_071,2016-03-28,1.0,0.003127962350845337,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_071,2016-03-29,0.0,0.00276772677898407,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_071,2016-03-30,0.0,0.0033119618892669678,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_071,2016-03-31,0.0,0.0025734752416610718,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_071,2016-04-01,0.0,0.003962397575378418,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_071,2016-04-02,0.0,0.0023150891065597534,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_071,2016-04-03,0.0,0.0031615793704986572,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_071,2016-04-04,0.0,0.004046007990837097,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_071,2016-04-05,0.0,0.0038809627294540405,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_071,2016-04-06,0.0,0.0027296841144561768,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_071,2016-04-07,0.0,0.003544643521308899,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_071,2016-04-08,0.0,0.00307619571685791,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_071,2016-04-09,0.0,0.0031359493732452393,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_071,2016-04-10,0.0,0.0019175857305526733,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_071,2016-04-11,0.0,0.002728864550590515,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_071,2016-04-12,0.0,0.0034258365631103516,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_071,2016-04-13,0.0,0.002926558256149292,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_071,2016-04-14,0.0,0.001960262656211853,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_071,2016-04-15,0.0,0.0027013570070266724,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_071,2016-04-16,0.0,0.0016595423221588135,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_071,2016-04-17,0.0,0.0028530657291412354,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_071,2016-04-18,0.0,0.0015530437231063843,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_071,2016-04-19,0.0,0.0028976351022720337,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_071,2016-04-20,0.0,0.003942728042602539,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_071,2016-04-21,0.0,0.0038193315267562866,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_071,2016-04-22,0.0,0.0028687119483947754,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_071,2016-04-23,0.0,0.0037657171487808228,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_071,2016-04-24,1.0,0.002975255250930786,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_108,2016-03-28,0.0,0.0004191547632217407,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_108,2016-03-29,0.0,0.00025959312915802,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_108,2016-03-30,0.0,0.0006466656923294067,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_108,2016-03-31,0.0,0.0006821006536483765,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_108,2016-04-01,0.0,0.0010468214750289917,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_108,2016-04-02,0.0,0.0006766915321350098,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_108,2016-04-03,0.0,0.0006799101829528809,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_108,2016-04-04,0.0,0.0007308721542358398,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_108,2016-04-05,0.0,0.0010458678007125854,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_108,2016-04-06,0.0,0.0005483478307723999,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_108,2016-04-07,0.0,0.0004449784755706787,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_108,2016-04-08,0.0,0.000598028302192688,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_108,2016-04-09,0.0,0.0009478777647018433,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_108,2016-04-10,0.0,0.0004912614822387695,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_108,2016-04-11,0.0,0.0009928345680236816,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_108,2016-04-12,0.0,0.0007786452770233154,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_108,2016-04-13,0.0,0.000733792781829834,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_108,2016-04-14,0.0,0.0005253702402114868,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_108,2016-04-15,0.0,0.0007687509059906006,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_108,2016-04-16,0.0,0.0008888542652130127,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_108,2016-04-17,0.0,0.0012427568435668945,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_108,2016-04-18,0.0,0.0008115470409393311,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_108,2016-04-19,0.0,0.0007605254650115967,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_108,2016-04-20,0.0,0.0008139163255691528,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_108,2016-04-21,1.0,0.0010541081428527832,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_108,2016-04-22,0.0,0.0006607323884963989,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_108,2016-04-23,0.0,0.0004497617483139038,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_108,2016-04-24,0.0,0.0007396787405014038,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_109,2016-03-28,0.0,0.012155234813690186,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_109,2016-03-29,0.0,0.007223308086395264,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_109,2016-03-30,2.0,0.008500784635543823,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_109,2016-03-31,0.0,0.003918558359146118,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_109,2016-04-01,1.0,0.010050445795059204,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_109,2016-04-02,0.0,0.004999905824661255,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_109,2016-04-03,2.0,0.006849735975265503,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_109,2016-04-04,1.0,0.003896176815032959,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_109,2016-04-05,1.0,0.007256507873535156,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_109,2016-04-06,1.0,0.006347328424453735,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_109,2016-04-07,0.0,0.005383789539337158,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_109,2016-04-08,1.0,0.006436794996261597,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_109,2016-04-09,0.0,0.0020068883895874023,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_109,2016-04-10,1.0,0.0053539276123046875,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_109,2016-04-11,0.0,0.005618453025817871,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_109,2016-04-12,0.0,0.0029145479202270508,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_109,2016-04-13,0.0,0.005087018013000488,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_109,2016-04-14,0.0,0.007378488779067993,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_109,2016-04-15,0.0,0.002835988998413086,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_109,2016-04-16,0.0,0.005465209484100342,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_109,2016-04-17,1.0,0.007177203893661499,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_109,2016-04-18,1.0,0.006521105766296387,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_109,2016-04-19,0.0,0.005099475383758545,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_109,2016-04-20,0.0,0.004136890172958374,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_109,2016-04-21,0.0,0.0010308325290679932,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_109,2016-04-22,1.0,0.00530204176902771,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_109,2016-04-23,0.0,0.006159484386444092,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_109,2016-04-24,2.0,0.0033870935440063477,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_123,2016-03-28,0.0,0.005380257964134216,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_123,2016-03-29,0.0,0.003061071038246155,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_123,2016-03-30,1.0,0.003991708159446716,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_123,2016-03-31,0.0,0.003945261240005493,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_123,2016-04-01,0.0,0.004605710506439209,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_123,2016-04-02,0.0,0.00227317214012146,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_123,2016-04-03,0.0,0.003187239170074463,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_123,2016-04-04,0.0,0.002136051654815674,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_123,2016-04-05,0.0,0.006234690546989441,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_123,2016-04-06,0.0,0.006237715482711792,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_123,2016-04-07,0.0,0.0069994330406188965,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_123,2016-04-08,0.0,0.005299374461174011,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_123,2016-04-09,0.0,0.0056877583265304565,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_123,2016-04-10,0.0,0.007525354623794556,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_123,2016-04-11,0.0,0.008508503437042236,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_123,2016-04-12,0.0,0.01004074513912201,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_123,2016-04-13,0.0,0.003963828086853027,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_123,2016-04-14,0.0,0.004131421446800232,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_123,2016-04-15,0.0,0.0019201785326004028,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_123,2016-04-16,0.0,0.0013968348503112793,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_123,2016-04-17,0.0,0.0023773908615112305,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_123,2016-04-18,0.0,0.0036268681287765503,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_123,2016-04-19,0.0,0.0032936930656433105,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_123,2016-04-20,0.0,0.004393830895423889,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_123,2016-04-21,0.0,0.005348145961761475,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_123,2016-04-22,0.0,0.001781076192855835,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_123,2016-04-23,1.0,0.004122212529182434,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Chronos2,Chronos2,foundation,raw,,HOBBIES_2_123,2016-04-24,0.0,0.004750356078147888,0.5520342588424683,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_1_242,2016-03-28,1.0,1.0735325994390523,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_1_242,2016-03-29,1.0,1.0735325994390523,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_1_242,2016-03-30,2.0,1.0735325994390523,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_1_242,2016-03-31,0.0,1.0735325994390523,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_1_242,2016-04-01,0.0,1.0735325994390523,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_1_242,2016-04-02,2.0,1.0735325994390523,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_1_242,2016-04-03,0.0,1.0735325994390523,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_1_242,2016-04-04,0.0,1.0735325994390523,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_1_242,2016-04-05,0.0,1.0735325994390523,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_1_242,2016-04-06,0.0,1.0735325994390523,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_1_242,2016-04-07,2.0,1.0735325994390523,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_1_242,2016-04-08,1.0,1.0735325994390523,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_1_242,2016-04-09,3.0,1.0735325994390523,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_1_242,2016-04-10,1.0,1.0735325994390523,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_1_242,2016-04-11,0.0,1.0735325994390523,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_1_242,2016-04-12,2.0,1.0735325994390523,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_1_242,2016-04-13,0.0,1.0735325994390523,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_1_242,2016-04-14,0.0,1.0735325994390523,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_1_242,2016-04-15,1.0,1.0735325994390523,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_1_242,2016-04-16,2.0,1.0735325994390523,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_1_242,2016-04-17,0.0,1.0735325994390523,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_1_242,2016-04-18,0.0,1.0735325994390523,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_1_242,2016-04-19,1.0,1.0735325994390523,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_1_242,2016-04-20,1.0,1.0735325994390523,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_1_242,2016-04-21,4.0,1.0735325994390523,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_1_242,2016-04-22,3.0,1.0735325994390523,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_1_242,2016-04-23,3.0,1.0735325994390523,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_1_242,2016-04-24,0.0,1.0735325994390523,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_2_071,2016-03-28,1.0,0.1832886264481812,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_2_071,2016-03-29,0.0,0.1832886264481812,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_2_071,2016-03-30,0.0,0.1832886264481812,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_2_071,2016-03-31,0.0,0.1832886264481812,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_2_071,2016-04-01,0.0,0.1832886264481812,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_2_071,2016-04-02,0.0,0.1832886264481812,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_2_071,2016-04-03,0.0,0.1832886264481812,0.5254819793776458,0
M5 Walmart Hobbies Daily (5 Series),Holt-Winters (LOCAL) [raw],Holt-Winters,statistical,raw,,HOBBIES_2_071,2016-04-04,0.0,0.1832886264481812,0.5254819793776458,0
