Dataset,Model,Base Model,Category,Target Transform,Series ID,Time,Actual,Prediction,Forecast Horizon,Stride,Source
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-11-16,0.0,0.4298838973045349,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-11-17,0.0,0.18933455646038055,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-11-18,0.0,0.19840918481349945,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-11-19,0.0,0.09684425592422485,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-11-20,0.0,0.18071535229682922,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-11-21,1.0,0.17128461599349976,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-11-22,1.0,0.4164525866508484,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-11-23,0.0,0.431540846824646,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-11-24,0.0,0.17097355425357819,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-11-25,0.0,0.1178896352648735,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-11-26,0.0,0.13864481449127197,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-11-27,0.0,0.13407036662101746,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-11-28,0.0,0.14673182368278503,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-11-29,0.0,0.16412854194641113,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-11-30,0.0,0.18871311843395233,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-01,0.0,0.16725383698940277,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-02,0.0,0.17739787697792053,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-03,0.0,0.16540318727493286,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-04,1.0,0.13932466506958008,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-05,0.0,0.3571323752403259,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-06,1.0,0.1376200020313263,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-07,0.0,0.3706739842891693,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-08,0.0,0.16526776552200317,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-09,1.0,0.15525546669960022,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-10,1.0,0.4258604645729065,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-11,0.0,0.40876129269599915,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-12,0.0,0.1761438399553299,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-13,0.0,0.11730644106864929,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-14,0.0,0.13169626891613007,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-15,0.0,0.1642034947872162,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-16,1.0,0.17569151520729065,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-17,0.0,0.3741590976715088,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-18,1.0,0.23727335035800934,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-19,0.0,0.4136200547218323,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-20,0.0,0.1819496750831604,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-21,0.0,0.15000909566879272,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-22,0.0,0.1491447389125824,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-23,0.0,0.14762446284294128,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-24,0.0,0.17115497589111328,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-25,0.0,0.17060071229934692,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-26,0.0,0.17233121395111084,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-27,0.0,0.21406009793281555,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-28,0.0,0.18288683891296387,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-29,0.0,0.12739206850528717,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-30,0.0,0.17647837102413177,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2015-12-31,0.0,0.15217308700084686,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-01,0.0,0.12806597352027893,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-02,0.0,0.15029248595237732,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-03,0.0,0.17340685427188873,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-04,0.0,0.15362168848514557,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-05,0.0,0.19051514565944672,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-06,0.0,0.12193422019481659,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-07,0.0,0.10611318051815033,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-08,0.0,0.1610475778579712,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-09,0.0,0.1894422024488449,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-10,0.0,0.1337408870458603,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-11,1.0,0.18763041496276855,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-12,0.0,0.41094398498535156,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-13,0.0,0.1449146866798401,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-14,0.0,0.10997405648231506,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-15,1.0,0.13901858031749725,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-16,0.0,0.39951419830322266,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-17,0.0,0.18454983830451965,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-18,0.0,0.15848256647586823,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-19,0.0,0.1637389063835144,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-20,0.0,0.1634296476840973,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-21,0.0,0.15203769505023956,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-22,0.0,0.1103186383843422,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-23,0.0,0.17091631889343262,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-24,0.0,0.15226612985134125,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-25,0.0,0.15306250751018524,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-26,0.0,0.13483554124832153,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-27,0.0,0.15862339735031128,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-28,0.0,0.13976901769638062,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-29,0.0,0.17935708165168762,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-30,1.0,0.09108635038137436,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-01-31,0.0,0.37835514545440674,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-01,0.0,0.16464734077453613,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-02,0.0,0.1276499629020691,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-03,0.0,0.12219908088445663,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-04,0.0,0.1799938678741455,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-05,0.0,0.0889911949634552,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-06,0.0,0.14485767483711243,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-07,0.0,0.13350239396095276,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-08,0.0,0.15925462543964386,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-09,0.0,0.12679699063301086,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-10,0.0,0.14019529521465302,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-11,1.0,0.10943858325481415,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-12,0.0,0.3723802864551544,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-13,0.0,0.14699694514274597,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-14,1.0,0.1268254816532135,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-15,0.0,0.3527733087539673,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-16,0.0,0.1370638608932495,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-17,0.0,0.11610286682844162,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-18,0.0,0.1390165537595749,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-19,0.0,0.15241363644599915,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-20,0.0,0.16031533479690552,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-21,0.0,0.16299393773078918,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-22,0.0,0.15392620861530304,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-23,0.0,0.13538065552711487,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-24,0.0,0.11052491515874863,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-25,0.0,0.12943261861801147,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-26,0.0,0.15594206750392914,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-27,4.0,0.13111147284507751,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-28,0.0,0.6927058696746826,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-02-29,0.0,0.20613548159599304,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-03-01,0.0,0.11144305020570755,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-03-02,0.0,0.1504252851009369,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-03-03,0.0,0.1524922400712967,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-03-04,0.0,0.13808715343475342,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-03-05,0.0,0.15884558856487274,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-03-06,0.0,0.1741923838853836,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-03-07,0.0,0.12091479450464249,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-03-08,0.0,0.2100042849779129,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-03-09,0.0,0.24155232310295105,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-03-10,0.0,0.14052018523216248,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-03-11,0.0,0.14785346388816833,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-03-12,0.0,0.14752407371997833,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-03-13,0.0,0.15017510950565338,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-03-14,0.0,0.13745564222335815,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-03-15,0.0,0.162014901638031,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-03-16,0.0,0.1718776673078537,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-03-17,0.0,0.18833771347999573,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-03-18,0.0,0.10586294531822205,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-03-19,2.0,0.11532576382160187,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-03-20,1.0,0.5255997776985168,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-03-21,0.0,0.43837857246398926,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-03-22,0.0,0.18612578511238098,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-03-23,0.0,0.14587527513504028,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-03-24,0.0,0.12183253467082977,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-03-25,1.0,0.11826814711093903,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-03-26,0.0,0.4142914116382599,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_071,2016-03-27,0.0,0.1958850622177124,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_108,2014-09-09,0.0,0.03810618072748184,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_108,2014-09-10,0.0,0.02925524301826954,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_108,2014-09-11,0.0,0.04688633605837822,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_108,2014-09-12,2.0,0.0353604219853878,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_108,2014-09-13,0.0,0.7116089463233948,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_108,2014-09-14,0.0,0.11538683623075485,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_108,2014-09-15,0.0,0.09990475326776505,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_108,2014-09-16,0.0,0.06811046600341797,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_108,2014-09-17,0.0,0.07292711734771729,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_108,2014-09-18,0.0,0.04871727153658867,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_108,2014-09-19,0.0,0.06473638117313385,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_108,2014-09-20,0.0,0.07436508685350418,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_108,2014-09-21,1.0,0.10430543124675751,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_108,2014-09-22,0.0,0.3397429287433624,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_108,2014-09-23,0.0,0.0683436244726181,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_108,2014-09-24,0.0,0.043846577405929565,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_108,2014-09-25,0.0,0.03722074627876282,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_108,2014-09-26,0.0,0.12795338034629822,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_108,2014-09-27,0.0,0.06154567748308182,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_108,2014-09-28,1.0,0.034134119749069214,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),GraniteTTM,GraniteTTM,foundation,raw,HOBBIES_2_108,2014-09-29,0.0,0.34673598408699036,1,1,dm_backtest_foundation
